Company_Code,Vendor_Number,Vendor_Name,Vendor_PAN,Clearing_Date,Clearing_Document,Assignment_Number,Fiscal_Year,Document_Number,Line_Item,Reference_Document_Number,Reference_Fiscal_Year,Reference_Line_Item,Posting_Date,Document_Date,Currency_Key,Reference_Document,Document_Type,Debit_Credit,Local_Amount,Document_Amount,Line_Item_Text,GL_Account,special_gl_transaction_type,special_gl_indicator,Baseline_Date_For_Payment,Payment_Terms,Withholding_Tax_Base_Amount,Withholding_Tax_Amount,withholding_tax_type,withholding_tax_code,wtax_rate,tax_base_percentage,tds_rate,official_withholding_tax_key,tds_description
1001,DIM00398AJ,MAHINDRA LOGISTICS LIMITED,27AAFCM2530H1ZO,2026-02-11,2610576617,3400839037,2026,3191045266,001,,0000,000,2026-02-06,2026-01-15,INR,262701704536,RE,H,-94825.8,-94825.8,On Site Mnapower -JBM-AUG-25,0016080001,,,2026-02-06,C005,80910,0,CI,C1,0.0,100,2,194C,Cont. Cos - 2%-New Sec-393(1)6(i)
1001,DIM00398AJ,MAHINDRA LOGISTICS LIMITED,27AAFCM2530H1ZO,2026-01-28,2610552226,,2026,2610552226,001,,0000,000,2026-01-28,2026-01-28,INR,,KZ,S,1926324.87,1926324.87,,0016080001,,,2026-01-28,,1643627.85,0,,,,,,,
1001,DIM00398AJ,MAHINDRA LOGISTICS LIMITED,27AAFCM2530H1ZO,2026-02-11,2610576617,,2026,2610576617,001,,0000,000,2026-02-11,2026-02-11,INR,,KZ,S,1802610.78,1802610.78,,0016080001,,,2026-02-11,,1538071,0,,,,,,,
1001,DIM00398AJ,MAHINDRA LOGISTICS LIMITED,27AAFCM2530H1ZO,2026-01-30,2610559461,3400838899,2026,3190795102,001,,0000,000,2026-01-30,2025-12-05,INR,262701585157,RE,H,-1101725.5,-1101725.5,MATHADI-OCT-25,0016080001,,,2026-01-30,C005,940039.4,7521,JI,J1,0.0,100,10,94JB,Prof. Serv. Fees@10%-CONS393(1)6(iii)(b)
1001,DIM00398AJ,MAHINDRA LOGISTICS LIMITED,27AAFCM2530H1ZO,2025-11-19,2610449708,3400815227,2026,3188447703,001,,0000,000,2025-11-18,2025-09-10,INR,262701362713,RE,H,-90572,-90572,CLMS-AUG-25,0016060001,,,2025-11-18,C005,77280.42,619,,,,,,,
1001,DIM00398AJ,MAHINDRA LOGISTICS LIMITED,27AAFCM2530H1ZO,2026-03-11,2610619349,3400822467,2026,3192143431,001,,0000,000,2026-03-09,2026-02-11,INR,262701779907,RE,H,-115765.73,-115765.73,CLMS-JAN-26,0016080001,,,2026-03-09,C005,98776.89,791,,,,,,,
1001,DIM00398AJ,MAHINDRA LOGISTICS LIMITED,27AAFCM2530H1ZO,2026-03-30,2610650006,3400848807,2026,3192752214,001,,0000,000,2026-03-26,2025-12-31,INR,262701652741,RE,H,-2968812.03,-2968812.03,Inbound fixed Management fees,0016080001,,,2026-03-26,C005,2533116.13,20265,,,,,,,
1001,DIM00398AJ,MAHINDRA LOGISTICS LIMITED,27AAFCM2530H1ZO,2026-03-01,2251084472,MLL,2026,2251084472,003,,0000,000,2026-03-01,2026-02-28,INR,MLL2,JR,S,6050065.45,6050065.45,ASB GRIR FEB 2026,0016080001,,,2026-02-28,D017,0,0,,,,,,,
1001,DIM00398AJ,MAHINDRA LOGISTICS LIMITED,27AAFCM2530H1ZO,2025-09-17,2610357679,3400812933,2026,3185982857,001,,0000,000,2025-09-16,2025-08-29,INR,262701338081,RE,H,-12281.22,-12281.22,Fixed staff & GMI-July-25,0016080001,,,2025-09-16,C005,10479,84,CI,C1,0.0,100,2,194C,Cont. Cos - 2%-New Sec-393(1)6(i)
1001,DIM00398AJ,MAHINDRA LOGISTICS LIMITED,27AAFCM2530H1ZO,2025-09-17,2610357679,3400813118,2026,3185984775,001,,0000,000,2025-09-16,2024-08-19,INR,252701258327,RE,H,-7325,-7325,Manpower Line feeding-Apr-24,0016080001,,,2025-09-16,C005,6250,50,CI,C1,0.0,100,2,194C,Cont. Cos - 2%-New Sec-393(1)6(i)
1001,DIM00398AJ,MAHINDRA LOGISTICS LIMITED,27AAFCM2530H1ZO,2026-01-30,2610559461,,2026,2610559461,001,,0000,000,2026-01-30,2026-01-30,INR,,KZ,S,7531823.18,7531823.18,,0016080001,,,2026-01-30,,6426472.18,0,,,,,,,
1001,DIM00398AJ,MAHINDRA LOGISTICS LIMITED,27AAFCM2530H1ZO,2026-03-01,2251084464,MLL,2026,2251084464,003,,0000,000,2026-03-01,2026-02-28,INR,MLL1,JR,S,49569861.26,49569861.26,ASB GRIR FEB 2026,0016080001,,,2026-02-28,D017,0,0,,,,,,,
1001,DIM00398AJ,MAHINDRA LOGISTICS LIMITED,27AAFCM2530H1ZO,2026-01-20,2610544798,3400817840,2026,3190447152,001,,0000,000,2026-01-20,2025-07-23,INR,262701251843,RE,H,-123881.18,-123881.18,Fixed Staff & GMI-JUN-25,0016080001,,,2026-01-20,C005,105701,846,CI,C1,0.0,100,2,194C,Cont. Cos - 2%-New Sec-393(1)6(i)
1001,DIM00398AJ,MAHINDRA LOGISTICS LIMITED,27AAFCM2530H1ZO,2025-09-30,2610379567,3400816098,2026,3186383811,001,,0000,000,2025-09-27,2025-04-19,INR,262701042874,RE,H,-600645.05,-600645.05,Warehouse  M&M 255K Warehouse Electricity & Solar,0016080001,,,2025-09-27,C005,512495.81,4100,CI,C1,0.0,100,2,194C,Cont. Cos - 2%-New Sec-393(1)6(i)
1001,DIM00398AJ,MAHINDRA LOGISTICS LIMITED,27AAFCM2530H1ZO,2025-09-01,2250427224,MLL,2026,2250427224,003,,0000,000,2025-09-01,2025-08-31,INR,MLL4,JR,S,301556.08,301556.08,ASB GRIR AUG 25,0016080001,,,2025-08-31,D017,0,0,,,,,,,
1001,DIM00398AJ,MAHINDRA LOGISTICS LIMITED,27AAFCM2530H1ZO,2026-02-01,2250970476,GRIR JAN'26,2026,2250970476,001,,0000,000,2026-02-01,2026-01-31,INR,GRIR_11,JR,S,4869872.33,4869872.33,GRIR JAN'2026,0016080001,,,2026-01-31,D017,0,0,,,,,,,
1001,DIM00398AJ,MAHINDRA LOGISTICS LIMITED,27AAFCM2530H1ZO,2026-03-30,2610650006,3400848807,2026,3192752220,001,,0000,000,2026-03-26,2026-02-28,INR,262701829323,RE,H,-2799733.4,-2799733.4,Inbound fixed Management fees,0016080001,,,2026-03-26,C005,2388851.18,19111,,,,,,,
1001,DIM00398AJ,MAHINDRA LOGISTICS LIMITED,27AAFCM2530H1ZO,2026-02-21,2610576604,,2026,2610576604,001,,0000,000,2026-02-21,2026-02-21,INR,,KZ,H,-1802610.78,-1802610.78,,0016080001,,,2026-02-21,,1538071,0,,,,,,,
1001,DIM00398AJ,MAHINDRA LOGISTICS LIMITED,27AAFCM2530H1ZO,2025-09-17,2610357679,3400813118,2026,3185982852,001,,0000,000,2025-09-16,2025-04-19,INR,262701042690,RE,H,-195265.62,-195265.62,Line feeding manpower's -Mar-25,0016080001,,,2025-09-16,C005,166609,1333,CI,C1,0.0,100,2,194C,Cont. Cos - 2%-New Sec-393(1)6(i)
1001,DIM00398AJ,MAHINDRA LOGISTICS LIMITED,27AAFCM2530H1ZO,2025-09-01,2250427209,MLL,2026,2250427209,003,,0000,000,2025-09-01,2025-08-31,INR,MLL2,JR,S,1812199.16,1812199.16,ASB GRIR AUG 25,0016080001,,,2025-08-31,D017,0,0,,,,,,,
1001,DIM00398AJ,MAHINDRA LOGISTICS LIMITED,27AAFCM2530H1ZO,2026-01-06,2610523537,3400830585,2026,3189955110,001,,0000,000,2026-01-05,2025-10-31,INR,262701478479,RE,H,-9129.2,-9129.2,MLL FTC-12JPH PAINT SHOP-Inventory-DEC-24,0016080001,,,2026-01-05,C005,7790,63,CI,C1,0.0,100,2,194C,Cont. Cos - 2%-New Sec-393(1)6(i)
1001,DIM00398AJ,MAHINDRA LOGISTICS LIMITED,27AAFCM2530H1ZO,2025-12-01,4999647254,Recon ASB Nov25,2026,4999647254,001,,0000,000,2025-12-01,2025-11-30,INR,RECON NOV25_61,TP,S,12962,12962,Recon ASB Nov25,0016080001,,,2025-11-30,D017,0,0,,,,,,,
1001,DIM00398AJ,MAHINDRA LOGISTICS LIMITED,27AAFCM2530H1ZO,2025-10-15,2610399394,,2026,3187365696,001,,0000,000,2025-10-15,2025-07-14,INR,262701234242,RE,H,-249728.22,-249728.22,EXPORT Container Charges- Jun-25,0016080001,,,2025-10-15,C005,213079,1705,CI,C1,0.0,100,2,194C,Cont. Cos - 2%-New Sec-393(1)6(i)
1001,DIM00398AJ,MAHINDRA LOGISTICS LIMITED,27AAFCM2530H1ZO,2025-10-15,2610399394,3400814055,2026,3187365696,001,,0000,000,2025-10-15,2025-07-14,INR,262701234242,RE,H,-249728.22,-249728.22,EXPORT Container Charges- Jun-25,0016080001,,,2025-10-15,C005,213079,1705,CI,C1,0.0,100,2,194C,Cont. Cos - 2%-New Sec-393(1)6(i)
1001,DIM00398AJ,MAHINDRA LOGISTICS LIMITED,27AAFCM2530H1ZO,2025-10-08,2610387907,3400817243,2026,3187058439,001,,0000,000,2025-10-07,2025-07-23,INR,262701252794,RE,H,-5916034.53,-5916034.53,M&M 135K Warehouse Service charges for May-25,0016080001,,,2025-10-07,C005,5047811.47,40383,CI,C1,0.0,100,2,194C,Cont. Cos - 2%-New Sec-393(1)6(i)
1001,DIM00398AJ,MAHINDRA LOGISTICS LIMITED,27AAFCM2530H1ZO,2026-03-11,2610619349,3400843980,2026,3192143421,001,,0000,000,2026-03-09,2026-02-11,INR,262701779887,RE,H,-10095882.12,-10095882.12,CLMS-JAN-26,0016080001,,,2026-03-09,C005,8614234,68914,,,,,,,
1001,DIM00398AJ,MAHINDRA LOGISTICS LIMITED,27AAFCM2530H1ZO,2025-12-01,2250735932,MLL,2026,2250735932,003,,0000,000,2025-12-01,2025-11-30,INR,MIL1,JR,S,2300301.44,2300301.44,ASB GRIR NOV 25,0016080001,,,2025-11-30,D017,0,0,,,,,,,
1001,DIM00398AJ,MAHINDRA LOGISTICS LIMITED,27AAFCM2530H1ZO,2025-11-19,2610449708,3400821555,2026,3188217414,001,,0000,000,2025-11-12,2025-06-17,INR,262701173665,RE,H,-205801.82,-205801.82,Export Container charges -Mar-25,0016080001,,,2025-11-12,C005,175599,1405,CI,C1,0.0,100,2,194C,Cont. Cos - 2%-New Sec-393(1)6(i)
1001,DIM00398AJ,MAHINDRA LOGISTICS LIMITED,27AAFCM2530H1ZO,2025-12-26,2610510217,3400830587,2026,3189709993,001,,0000,000,2025-12-24,2025-06-26,INR,262701194611,RE,H,-134068.92,-134068.92,CLMS-MAY-25,0016080001,,,2025-12-24,C005,114394,916,CI,C1,0.0,100,2,194C,Cont. Cos - 2%-New Sec-393(1)6(i)
1001,DIM00398AJ,MAHINDRA LOGISTICS LIMITED,27AAFCM2530H1ZO,2025-11-19,2610449708,3400815227,2026,3188447736,001,,0000,000,2025-11-18,2025-09-11,INR,262701369925,RE,H,-423956,-423956,CLMS-AUG-25,0016060001,,,2025-11-18,C005,361737.16,2894,,,,,,,
1001,DIM00398AJ,MAHINDRA LOGISTICS LIMITED,27AAFCM2530H1ZO,2025-10-15,2610399394,3400814055,2026,3187154200,001,,0000,000,2025-10-09,2025-07-14,INR,262701234241,RE,H,-164263.26,-164263.26,Export Container & RORO Driver chgs May'25,0016080001,,,2025-10-09,C005,140157,1122,CI,C1,0.0,100,2,194C,Cont. Cos - 2%-New Sec-393(1)6(i)
1001,DIM00398AJ,MAHINDRA LOGISTICS LIMITED,27AAFCM2530H1ZO,2025-09-30,2610379567,3400816098,2026,3186383836,001,,0000,000,2025-09-27,2025-04-19,INR,262701042873,RE,H,-82424.59,-82424.59,Warehouse  M&M 265K Consumables Charges for Mar'25,0016080001,,,2025-09-27,C005,70328.47,563,CI,C1,0.0,100,2,194C,Cont. Cos - 2%-New Sec-393(1)6(i)
1001,DIM00398AJ,MAHINDRA LOGISTICS LIMITED,27AAFCM2530H1ZO,2026-03-11,2610619349,3400843853,2026,3191978170,001,,0000,000,2026-03-04,2026-02-11,INR,262701779267,RE,H,-423077.84,-423077.84,PRE-OUTBOUND ACTIVITY DEC 25,0016080001,,,2026-03-04,C005,360988,2888,,,,,,,
1001,DIM00398AJ,MAHINDRA LOGISTICS LIMITED,27AAFCM2530H1ZO,2025-10-31,2610424824,3400821555,2026,3187783686,001,,0000,000,2025-10-30,2025-02-10,INR,252701619752,RE,H,-429987.12,-429987.12,Export Container Supplement  Charges-Jan-23 to Mar,0016080001,,,2025-10-30,C005,366884,2936,CI,C1,0.0,100,2,194C,Cont. Cos - 2%-New Sec-393(1)6(i)
1001,DIM00398AJ,MAHINDRA LOGISTICS LIMITED,27AAFCM2530H1ZO,2025-12-16,2610493773,3400828704,2026,3189266068,001,,0000,000,2025-12-11,2025-10-08,INR,262701427680,RE,H,-69187.12,-69187.12,CLMS-SEPT-25,0016080001,,,2025-12-11,C005,59034,473,CI,C1,0.0,100,2,194C,Cont. Cos - 2%-New Sec-393(1)6(i)
1001,DIM00398AJ,MAHINDRA LOGISTICS LIMITED,27AAFCM2530H1ZO,2025-09-17,2610357679,3400813118,2026,3185982849,001,,0000,000,2025-09-16,2025-04-19,INR,262701042703,RE,H,-106693.48,-106693.48,Line feeding manpower's -Mar-25,0016080001,,,2025-09-16,C005,91036,729,CI,C1,0.0,100,2,194C,Cont. Cos - 2%-New Sec-393(1)6(i)
1001,DIM00398AJ,MAHINDRA LOGISTICS LIMITED,27AAFCM2530H1ZO,2025-12-26,2610510217,3400830587,2026,3189709996,001,,0000,000,2025-12-24,2025-06-26,INR,262701194598,RE,H,-4923.18,-4923.18,CLMS-MAY-25,0016080001,,,2025-12-24,C005,4201,34,CI,C1,0.0,100,2,194C,Cont. Cos - 2%-New Sec-393(1)6(i)
1001,DIM00398AJ,MAHINDRA LOGISTICS LIMITED,27AAFCM2530H1ZO,2026-01-20,2610544798,3400835857,2026,3190447141,001,,0000,000,2026-01-20,2025-09-10,INR,262701361263,RE,H,-126045.64,-126045.64,Fixed Staff & GMI-AUG-25,0016080001,,,2026-01-20,C005,107548,861,CI,C1,0.0,100,2,194C,Cont. Cos - 2%-New Sec-393(1)6(i)
1001,DIM00398AJ,MAHINDRA LOGISTICS LIMITED,27AAFCM2530H1ZO,2025-12-03,2610474283,,2026,2610474283,001,,0000,000,2025-12-03,2025-12-03,INR,,KZ,S,392901,392901,,0016060001,,,2025-12-03,,335244,0,,,,,,,
1001,DIM00398AJ,MAHINDRA LOGISTICS LIMITED,27AAFCM2530H1ZO,2026-04-08,2610109229,3400825626,2026,3192938337,001,,0000,000,2026-03-31,2025-07-29,INR,262701268492,RE,H,-244797.53,-244797.53,Warehouse  Rent,0016080001,,,2026-03-31,C005,208871.63,1671,,,,,,,
1001,DIM00398AJ,MAHINDRA LOGISTICS LIMITED,27AAFCM2530H1ZO,2025-09-01,2250427222,MLL,2026,2250427222,003,,0000,000,2025-09-01,2025-08-31,INR,MLL3,JR,S,1762432.66,1762432.66,ASB GRIR AUG 25,0016080001,,,2025-08-31,D017,0,0,,,,,,,
1001,DIM00398AJ,MAHINDRA LOGISTICS LIMITED,27AAFCM2530H1ZO,2025-08-05,2610294877,3400804084,2026,3184486217,001,,0000,000,2025-07-31,2025-06-26,INR,262701194587,RE,H,-128217.94,-128217.94,SLF Fixed Staff & GMI,0016080001,,,2025-07-31,C005,110533,2211,CI,C1,0.0,100,2,194C,Cont. Cos - 2%-New Sec-393(1)6(i)
1001,DIM00398AJ,MAHINDRA LOGISTICS LIMITED,27AAFCM2530H1ZO,2025-10-29,2610416792,3400820079,2026,3187702420,001,,0000,000,2025-10-28,2025-06-17,INR,262701170855,RE,H,-200461.74,-200461.74,MLL Export Outbound-APR-25,0016080001,,,2025-10-28,C005,171043,1369,CI,C1,0.0,100,2,194C,Cont. Cos - 2%-New Sec-393(1)6(i)
1001,DIM00398AJ,MAHINDRA LOGISTICS LIMITED,27AAFCM2530H1ZO,2025-08-29,2610330274,,2026,2610330274,001,,0000,000,2025-08-29,2025-08-29,INR,,KZ,S,32410441.52,32410441.52,,0016080001,,,2025-08-29,,27940064,0,,,,,,,
1001,DIM00398AJ,MAHINDRA LOGISTICS LIMITED,27AAFCM2530H1ZO,2025-09-30,2610379567,3400816098,2026,3186383801,001,,0000,000,2025-09-27,2025-04-19,INR,262701042878,RE,H,-5937408.29,-5937408.29,Warehouse M&M 135K Warehouse Service charges for M,0016080001,,,2025-09-27,C005,5066048.55,40529,CI,C1,0.0,100,2,194C,Cont. Cos - 2%-New Sec-393(1)6(i)
1001,DIM00398AJ,MAHINDRA LOGISTICS LIMITED,27AAFCM2530H1ZO,2025-10-15,2610399394,,2026,2610399394,001,,0000,000,2025-10-15,2025-10-15,INR,,KZ,S,661689.94,661689.94,,0016080001,,,2025-10-15,,564583,0,,,,,,,
1001,DIM00398AJ,MAHINDRA LOGISTICS LIMITED,27AAFCM2530H1ZO,2025-12-16,2610493773,3400821555,2026,3189401751,001,,0000,000,2025-12-15,2025-11-08,INR,262701504052,RE,H,-31935.82,-31935.82,CLMS-OCT-25,0016080001,,,2025-12-15,C005,27249,218,CI,C1,0.0,100,2,194C,Cont. Cos - 2%-New Sec-393(1)6(i)
1001,DIM00398AJ,MAHINDRA LOGISTICS LIMITED,27AAFCM2530H1ZO,2026-03-01,2251084501,GRIR FEB 26,2026,2251084501,001,,0000,000,2026-03-01,2026-02-28,INR,GRIR_12,JR,S,5282573.38,5282573.38,GRIR FEB 2026,0016080001,,,2026-02-28,D017,0,0,,,,,,,
1001,DIM00398AJ,MAHINDRA LOGISTICS LIMITED,27AAFCM2530H1ZO,2025-08-05,2610294877,,2026,2610294877,001,,0000,000,2025-08-05,2025-08-05,INR,,KZ,S,97114315.85,97114315.85,,0016080001,,,2025-08-05,,83719332.07,0,,,,,,,
1001,DIM00398AJ,MAHINDRA LOGISTICS LIMITED,27AAFCM2530H1ZO,2026-02-11,2610576617,3400840785,2026,3191170426,001,,0000,000,2026-02-10,2026-01-15,INR,262701704521,RE,H,-139268.4,-139268.4,CLMS-DEC-25,0016080001,,,2026-02-10,C005,118830,0,CI,C1,0.0,100,2,194C,Cont. Cos - 2%-New Sec-393(1)6(i)
1001,DIM00398AJ,MAHINDRA LOGISTICS LIMITED,27AAFCM2530H1ZO,2026-03-30,2610650006,3400848807,2026,3192752027,001,,0000,000,2026-03-26,2026-02-28,INR,262701829327,RE,H,-58458.87,-58458.87,Inbound fixed Management fees,0016080001,,,2026-03-26,C005,49880.39,400,,,,,,,
1001,DIM00398AJ,MAHINDRA LOGISTICS LIMITED,27AAFCM2530H1ZO,2026-03-30,2610650006,3400848807,2026,3192752204,001,,0000,000,2026-03-26,2026-02-28,INR,262701829319,RE,H,-2799733.4,-2799733.4,Inbound fixed Management fees,0016080001,,,2026-03-26,C005,2388851.18,19111,,,,,,,
1001,DIM00398AJ,MAHINDRA LOGISTICS LIMITED,27AAFCM2530H1ZO,2025-11-19,2610449708,3400815227,2026,3188447712,001,,0000,000,2025-11-18,2025-09-10,INR,262701362750,RE,H,-195071,-195071,CLMS-AUG-25,0016060001,,,2025-11-18,C005,166443.08,1332,,,,,,,
1001,DIM00398AJ,MAHINDRA LOGISTICS LIMITED,27AAFCM2530H1ZO,2026-03-30,2610650006,3400848807,2026,3192752189,001,,0000,000,2026-03-26,2025-10-31,INR,262701477694,RE,H,-1122306.97,-1122306.97,Inbound fixed Management fees,0016080001,,,2026-03-26,C005,957599.97,7661,,,,,,,
1001,DIM00398AJ,MAHINDRA LOGISTICS LIMITED,27AAFCM2530H1ZO,2026-01-13,2610534589,3400833249,2026,3190135287,001,,0000,000,2026-01-10,2025-08-24,INR,262701329857,RE,H,-126372.86,-126372.86,Fixed Staff & GMI-July-25,0016080001,,,2026-01-10,C005,107827,863,CI,C1,0.0,100,2,194C,Cont. Cos - 2%-New Sec-393(1)6(i)
1001,DIM00398AJ,MAHINDRA LOGISTICS LIMITED,27AAFCM2530H1ZO,2025-11-06,2610429893,3400821930,2026,3187908174,001,,0000,000,2025-11-03,2025-05-12,INR,262701090970,RE,H,-16237.9,-16237.9,MLL-OT-MAR-25,0016080001,,,2025-11-03,C005,13855,111,CI,C1,0.0,100,2,194C,Cont. Cos - 2%-New Sec-393(1)6(i)
1001,DIM00398AJ,MAHINDRA LOGISTICS LIMITED,27AAFCM2530H1ZO,2026-03-11,2610619349,3400843851,2026,3191978201,001,,0000,000,2026-03-04,2025-12-24,INR,262701640684,RE,H,-340004.08,-340004.08,PRE-PUTBOUND ACTIVITY OCT 25,0016080001,,,2026-03-04,C005,290106,2321,,,,,,,
1001,DIM00398AJ,MAHINDRA LOGISTICS LIMITED,27AAFCM2530H1ZO,2025-12-26,2610510217,3400826393,2026,3189710018,001,,0000,000,2025-12-24,2025-11-08,INR,262701504096,RE,H,-4624683.68,-4624683.68,Fixed Staff  & GMI-OCT-25,0016080001,,,2025-12-24,C005,3945976,31568,CI,C1,0.0,100,2,194C,Cont. Cos - 2%-New Sec-393(1)6(i)
1001,DIM00398AJ,MAHINDRA LOGISTICS LIMITED,27AAFCM2530H1ZO,2025-09-30,2610379567,3400816107,2026,3186758755,001,,0000,000,2025-09-29,2025-09-10,INR,262701362795,RE,H,-293068.62,-293068.62,MT-VE-AUG-25,0016080001,,,2025-09-29,C005,250059,2001,CI,C1,0.0,100,2,194C,Cont. Cos - 2%-New Sec-393(1)6(i)
1001,DIM00398AJ,MAHINDRA LOGISTICS LIMITED,27AAFCM2530H1ZO,2026-02-11,2610576617,3400822467,2026,3191139221,001,,0000,000,2026-02-09,2025-12-11,INR,262701601018,RE,H,-242031.16,-242031.16,CLMS-NOV-25,0016080001,,,2026-02-09,C005,206512,0,CI,C1,0.0,100,2,194C,Cont. Cos - 2%-New Sec-393(1)6(i)
1001,DIM00398AJ,MAHINDRA LOGISTICS LIMITED,27AAFCM2530H1ZO,2025-11-01,4999427718,MLL,2026,4999427718,003,,0000,000,2025-11-01,2025-10-31,INR,MLL-1,TP,S,57339518.16,57339518.16,ASB GRIR OCT 25,0016080001,,,2025-10-31,D017,0,0,,,,,,,
1001,DIM00398AJ,MAHINDRA LOGISTICS LIMITED,27AAFCM2530H1ZO,2026-01-13,2610534589,3400831158,2026,3190184655,001,,0000,000,2026-01-12,2025-11-08,INR,262701427682,RE,H,-105751.76,-105751.76,CLMS-SEPT-25,0016080001,,,2026-01-12,C005,90232,722,CI,C1,0.0,100,2,194C,Cont. Cos - 2%-New Sec-393(1)6(i)
1001,DIM00398AJ,MAHINDRA LOGISTICS LIMITED,27AAFCM2530H1ZO,2025-09-30,2610379567,3400816107,2026,3186754283,001,,0000,000,2025-09-29,2025-09-10,INR,262701361264,RE,H,-102774.56,-102774.56,MT-VE-AUG-25,0016080001,,,2025-09-29,C005,87692,702,CI,C1,0.0,100,2,194C,Cont. Cos - 2%-New Sec-393(1)6(i)
1001,DIM00398AJ,MAHINDRA LOGISTICS LIMITED,27AAFCM2530H1ZO,2026-01-30,2610559461,3400838899,2026,3190795044,001,,0000,000,2026-01-30,2025-12-25,INR,262701644726,RE,H,-1128265.6,-1128265.6,MATHADI -NOV-25,0016080001,,,2026-01-30,C005,962684.4,7702,JI,J1,0.0,100,10,94JB,Prof. Serv. Fees@10%-CONS393(1)6(iii)(b)
1001,DIM00398AJ,MAHINDRA LOGISTICS LIMITED,27AAFCM2530H1ZO,2025-11-25,2610461394,3400822975,2026,3188601556,001,,0000,000,2025-11-22,2025-10-16,INR,262701452457,RE,H,-340060.9,-340060.9,PREOUTBOUND ACTIVITY SEP 25,0016080001,,,2025-11-22,C005,290155,2322,CI,C1,0.0,100,2,194C,Cont. Cos - 2%-New Sec-393(1)6(i)
1001,DIM00398AJ,MAHINDRA LOGISTICS LIMITED,27AAFCM2530H1ZO,2026-04-08,2610109229,3400846892,2026,3192939117,001,,0000,000,2026-03-31,2026-02-24,INR,262701819783,RE,H,-431209.86,-431209.86,PRE OUTBOUND ACTIVITY JAN 26,0016080001,,,2026-03-31,C005,367927,2944,,,,,,,
1001,DIM00398AJ,MAHINDRA LOGISTICS LIMITED,27AAFCM2530H1ZO,2026-02-11,2610576617,3400830585,2026,3191045089,001,,0000,000,2026-02-06,2025-10-17,INR,262701453295,RE,H,-105586.38,-105586.38,On Site Mnapower -JBM-SEPT-25,0016080001,,,2026-02-06,C005,90091,0,CI,C1,0.0,100,2,194C,Cont. Cos - 2%-New Sec-393(1)6(i)
1001,DIM00398AJ,MAHINDRA LOGISTICS LIMITED,27AAFCM2530H1ZO,2026-03-04,2610607203,,2026,2610607203,001,,0000,000,2026-03-04,2026-03-04,INR,,KZ,S,38632084.01,38632084.01,,0016080001,,,2026-03-04,,32962594.93,0,,,,,,,
1001,DIM00398AJ,MAHINDRA LOGISTICS LIMITED,27AAFCM2530H1ZO,2026-04-08,2610109229,3400825626,2026,3192938435,001,,0000,000,2026-03-31,2025-07-29,INR,262701268516,RE,H,-263693.71,-263693.71,Warehouse  Rent,0016080001,,,2026-03-31,C005,224994.67,1800,,,,,,,
1001,DIM00398AJ,MAHINDRA LOGISTICS LIMITED,27AAFCM2530H1ZO,2025-12-16,2610493773,3400806722,2026,3189266073,001,,0000,000,2025-12-11,2025-11-08,INR,262701504046,RE,H,-70258.64,-70258.64,CLMS-OCT-25,0016080001,,,2025-12-11,C005,59948,480,CI,C1,0.0,100,2,194C,Cont. Cos - 2%-New Sec-393(1)6(i)
1001,DIM00398AJ,MAHINDRA LOGISTICS LIMITED,27AAFCM2530H1ZO,2026-03-20,2610635314,6500012935,2026,3192401074,001,,0000,000,2026-03-16,2026-03-11,INR,262701861471,RE,H,-1040107.52,-1040107.52,Charges for Professional Fees-hire & service,0016080001,,,2026-03-16,C005,887464,0,,,,,,,
1001,DIM00398AJ,MAHINDRA LOGISTICS LIMITED,27AAFCM2530H1ZO,2026-03-18,2610627904,6500012935,2026,3192401074,001,,0000,000,2026-03-16,2026-03-11,INR,262701861471,RE,H,-1040107.52,-1040107.52,Charges for Professional Fees-hire & service,0016080001,,,2026-03-16,C005,887464,7100,,,,,,,
1001,DIM00398AJ,MAHINDRA LOGISTICS LIMITED,27AAFCM2530H1ZO,2025-10-08,2610387907,3400817243,2026,3187058438,001,,0000,000,2025-10-07,2025-07-23,INR,262701252787,RE,H,-11121687.03,-11121687.03,M&M 265K Warehouse service charges -May-25,0016080001,,,2025-10-07,C005,9489494.09,75916,CI,C1,0.0,100,2,194C,Cont. Cos - 2%-New Sec-393(1)6(i)
1001,DIM00398AJ,MAHINDRA LOGISTICS LIMITED,27AAFCM2530H1ZO,2025-08-05,2610294877,3400804084,2026,3184486219,001,,0000,000,2025-07-31,2025-06-26,INR,262701194561,RE,H,-984121.58,-984121.58,SLF Fixed Staff & GMI,0016080001,,,2025-07-31,C005,848381,16968,CI,C1,0.0,100,2,194C,Cont. Cos - 2%-New Sec-393(1)6(i)
1001,DIM00398AJ,MAHINDRA LOGISTICS LIMITED,27AAFCM2530H1ZO,2025-08-05,2610294877,3400804084,2026,3184486216,001,,0000,000,2025-07-31,2025-06-26,INR,262701194556,RE,H,-266069.78,-266069.78,SLF Fixed Staff & GMI,0016080001,,,2025-07-31,C005,229371,4588,CI,C1,0.0,100,2,194C,Cont. Cos - 2%-New Sec-393(1)6(i)
1001,DIM00398AJ,MAHINDRA LOGISTICS LIMITED,27AAFCM2530H1ZO,2025-10-08,2610387907,3400817243,2026,3187058437,001,,0000,000,2025-10-07,2025-07-23,INR,262701252792,RE,H,-11121687.03,-11121687.03,M&M 265K Warehouse service charges -Jun-25,0016080001,,,2025-10-07,C005,9489494.09,75916,CI,C1,0.0,100,2,194C,Cont. Cos - 2%-New Sec-393(1)6(i)
